areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2022-06-11,25_29,4560633.0,2887293.0,426.0,3116770.0,200.0,2887293.0,426.0,1798417.0,1503.0,68.3,63.3,39.4,63.3
E92000001,England,nation,2022-06-11,30_34,4892415.0,3203432.0,290.0,3410698.0,142.0,3203432.0,290.0,2126777.0,1180.0,69.7,65.5,43.5,65.5
E92000001,England,nation,2022-06-11,35_39,4681803.0,3239197.0,195.0,3401451.0,112.0,3239197.0,195.0,2309558.0,919.0,72.7,69.2,49.3,69.2
E92000001,England,nation,2022-06-11,40_44,4342029.0,3225951.0,133.0,3349410.0,71.0,3225951.0,133.0,2479274.0,682.0,77.1,74.3,57.1,74.3
E92000001,England,nation,2022-06-11,45_49,3956453.0,3153319.0,102.0,3243321.0,28.0,3153319.0,102.0,2578011.0,535.0,82.0,79.7,65.2,79.7
E92000001,England,nation,2022-06-11,50_54,4247326.0,3601100.0,71.0,3677314.0,31.0,3601100.0,71.0,3122116.0,392.0,86.6,84.8,73.5,84.8
E92000001,England,nation,2022-06-11,55_59,4172563.0,3653878.0,26.0,3715923.0,21.0,3653878.0,26.0,3274728.0,299.0,89.1,87.6,78.5,87.6
E92000001,England,nation,2022-06-11,60_64,3623377.0,3242386.0,37.0,3288206.0,17.0,3242386.0,37.0,2982188.0,153.0,90.7,89.5,82.3,89.5
E92000001,England,nation,2022-06-11,65_69,2989867.0,2729091.0,14.0,2760750.0,16.0,2729091.0,14.0,2585449.0,81.0,92.3,91.3,86.5,91.3
E92000001,England,nation,2022-06-11,70_74,2768721.0,2588793.0,9.0,2611282.0,9.0,2588793.0,9.0,2500653.0,55.0,94.3,93.5,90.3,93.5
E92000001,England,nation,2022-06-11,75_79,2348158.0,2234368.0,15.0,2249416.0,23.0,2234368.0,15.0,2179678.0,65.0,95.8,95.2,92.8,95.2
E92000001,England,nation,2022-06-11,80_84,1477960.0,1408696.0,13.0,1417547.0,12.0,1408696.0,13.0,1372878.0,48.0,95.9,95.3,92.9,95.3
E92000001,England,nation,2022-06-11,85_89,926733.0,884100.0,12.0,889349.0,9.0,884100.0,12.0,860293.0,58.0,96.0,95.4,92.8,95.4
E92000001,England,nation,2022-06-11,90+,536833.0,503817.0,5.0,506961.0,2.0,503817.0,5.0,488772.0,31.0,94.4,93.8,91.0,93.8
E92000001,England,nation,2022-06-10,05_11,5083290.0,18833.0,184.0,451091.0,1769.0,18833.0,184.0,29.0,1.0,8.9,0.4,,0.4
E92000001,England,nation,2022-06-10,12_15,2941717.0,1017134.0,1632.0,1565647.0,401.0,1017134.0,1632.0,16454.0,85.0,53.2,34.6,0.6,34.6
E92000001,England,nation,2022-06-10,16_17,1391611.0,690142.0,795.0,909957.0,103.0,690142.0,795.0,179080.0,742.0,65.4,49.6,12.9,49.6
E92000001,England,nation,2022-06-10,18_24,5309911.0,3451268.0,819.0,3844746.0,273.0,3451268.0,819.0,1982151.0,2099.0,72.4,65.0,37.3,65.0
E92000001,England,nation,2022-06-10,25_29,4560633.0,2886867.0,301.0,3116570.0,129.0,2886867.0,301.0,1796914.0,1014.0,68.3,63.3,39.4,63.3
E92000001,England,nation,2022-06-10,30_34,4892415.0,3203142.0,220.0,3410556.0,110.0,3203142.0,220.0,2125597.0,831.0,69.7,65.5,43.4,65.5
E92000001,England,nation,2022-06-10,35_39,4681803.0,3239002.0,179.0,3401339.0,98.0,3239002.0,179.0,2308639.0,722.0,72.7,69.2,49.3,69.2
E92000001,England,nation,2022-06-10,40_44,4342029.0,3225818.0,101.0,3349339.0,62.0,3225818.0,101.0,2478592.0,493.0,77.1,74.3,57.1,74.3
E92000001,England,nation,2022-06-10,45_49,3956453.0,3153217.0,61.0,3243293.0,30.0,3153217.0,61.0,2577476.0,403.0,82.0,79.7,65.1,79.7
E92000001,England,nation,2022-06-10,50_54,4247326.0,3601029.0,43.0,3677283.0,18.0,3601029.0,43.0,3121724.0,255.0,86.6,84.8,73.5,84.8
E92000001,England,nation,2022-06-10,55_59,4172563.0,3653852.0,44.0,3715902.0,17.0,3653852.0,44.0,3274429.0,187.0,89.1,87.6,78.5,87.6
E92000001,England,nation,2022-06-10,60_64,3623377.0,3242349.0,26.0,3288189.0,20.0,3242349.0,26.0,2982035.0,137.0,90.7,89.5,82.3,89.5
E92000001,England,nation,2022-06-10,65_69,2989867.0,2729077.0,11.0,2760734.0,16.0,2729077.0,11.0,2585368.0,80.0,92.3,91.3,86.5,91.3
E92000001,England,nation,2022-06-10,70_74,2768721.0,2588784.0,17.0,2611273.0,10.0,2588784.0,17.0,2500598.0,55.0,94.3,93.5,90.3,93.5
E92000001,England,nation,2022-06-10,75_79,2348158.0,2234353.0,21.0,2249393.0,10.0,2234353.0,21.0,2179613.0,90.0,95.8,95.2,92.8,95.2
E92000001,England,nation,2022-06-10,80_84,1477960.0,1408683.0,9.0,1417535.0,9.0,1408683.0,9.0,1372830.0,82.0,95.9,95.3,92.9,95.3
E92000001,England,nation,2022-06-10,85_89,926733.0,884088.0,6.0,889340.0,4.0,884088.0,6.0,860235.0,80.0,96.0,95.4,92.8,95.4
E92000001,England,nation,2022-06-10,90+,536833.0,503812.0,8.0,506959.0,1.0,503812.0,8.0,488741.0,62.0,94.4,93.8,91.0,93.8
E92000001,England,nation,2022-06-09,05_11,5083290.0,18649.0,227.0,449322.0,1709.0,18649.0,227.0,28.0,1.0,8.8,0.4,,0.4
E92000001,England,nation,2022-06-09,12_15,2941717.0,1015502.0,1259.0,1565246.0,311.0,1015502.0,1259.0,16369.0,93.0,53.2,34.5,0.6,34.5
E92000001,England,nation,2022-06-09,16_17,1391611.0,689347.0,460.0,909854.0,76.0,689347.0,460.0,178338.0,450.0,65.4,49.5,12.8,49.5
E92000001,England,nation,2022-06-09,18_24,5309911.0,3450449.0,819.0,3844473.0,298.0,3450449.0,819.0,1980052.0,2111.0,72.4,65.0,37.3,65.0
E92000001,England,nation,2022-06-09,25_29,4560633.0,2886566.0,313.0,3116441.0,164.0,2886566.0,313.0,1795900.0,1019.0,68.3,63.3,39.4,63.3
E92000001,England,nation,2022-06-09,30_34,4892415.0,3202922.0,250.0,3410446.0,92.0,3202922.0,250.0,2124766.0,793.0,69.7,65.5,43.4,65.5
E92000001,England,nation,2022-06-09,35_39,4681803.0,3238823.0,183.0,3401241.0,79.0,3238823.0,183.0,2307917.0,684.0,72.6,69.2,49.3,69.2
E92000001,England,nation,2022-06-09,40_44,4342029.0,3225717.0,108.0,3349277.0,51.0,3225717.0,108.0,2478099.0,492.0,77.1,74.3,57.1,74.3
E92000001,England,nation,2022-06-09,45_49,3956453.0,3153156.0,70.0,3243263.0,18.0,3153156.0,70.0,2577073.0,335.0,82.0,79.7,65.1,79.7
E92000001,England,nation,2022-06-09,50_54,4247326.0,3600986.0,48.0,3677265.0,21.0,3600986.0,48.0,3121469.0,271.0,86.6,84.8,73.5,84.8
E92000001,England,nation,2022-06-09,55_59,4172563.0,3653808.0,40.0,3715885.0,28.0,3653808.0,40.0,3274242.0,195.0,89.1,87.6,78.5,87.6
E92000001,England,nation,2022-06-09,60_64,3623377.0,3242323.0,19.0,3288169.0,16.0,3242323.0,19.0,2981898.0,123.0,90.7,89.5,82.3,89.5
E92000001,England,nation,2022-06-09,65_69,2989867.0,2729066.0,17.0,2760718.0,14.0,2729066.0,17.0,2585288.0,71.0,92.3,91.3,86.5,91.3
E92000001,England,nation,2022-06-09,70_74,2768721.0,2588767.0,11.0,2611263.0,9.0,2588767.0,11.0,2500543.0,61.0,94.3,93.5,90.3,93.5
E92000001,England,nation,2022-06-09,75_79,2348158.0,2234332.0,29.0,2249383.0,24.0,2234332.0,29.0,2179523.0,76.0,95.8,95.2,92.8,95.2
E92000001,England,nation,2022-06-09,80_84,1477960.0,1408674.0,14.0,1417526.0,10.0,1408674.0,14.0,1372748.0,81.0,95.9,95.3,92.9,95.3
E92000001,England,nation,2022-06-09,85_89,926733.0,884082.0,12.0,889336.0,4.0,884082.0,12.0,860155.0,96.0,96.0,95.4,92.8,95.4
E92000001,England,nation,2022-06-09,90+,536833.0,503804.0,10.0,506958.0,7.0,503804.0,10.0,488679.0,54.0,94.4,93.8,91.0,93.8
E92000001,England,nation,2022-06-08,05_11,5083290.0,18422.0,193.0,447613.0,1455.0,18422.0,193.0,27.0,2.0,8.8,0.4,,0.4
E92000001,England,nation,2022-06-08,12_15,2941717.0,1014243.0,1363.0,1564935.0,325.0,1014243.0,1363.0,16276.0,76.0,53.2,34.5,0.6,34.5
E92000001,England,nation,2022-06-08,16_17,1391611.0,688887.0,472.0,909778.0,82.0,688887.0,472.0,177888.0,401.0,65.4,49.5,12.8,49.5
E92000001,England,nation,2022-06-08,18_24,5309911.0,3449630.0,842.0,3844175.0,328.0,3449630.0,842.0,1977941.0,2273.0,72.4,65.0,37.2,65.0
E92000001,England,nation,2022-06-08,25_29,4560633.0,2886253.0,369.0,3116277.0,174.0,2886253.0,369.0,1794881.0,1221.0,68.3,63.3,39.4,63.3
E92000001,England,nation,2022-06-08,30_34,4892415.0,3202672.0,294.0,3410354.0,108.0,3202672.0,294.0,2123973.0,1000.0,69.7,65.5,43.4,65.5
E92000001,England,nation,2022-06-08,35_39,4681803.0,3238640.0,195.0,3401162.0,74.0,3238640.0,195.0,2307233.0,775.0,72.6,69.2,49.3,69.2
E92000001,England,nation,2022-06-08,40_44,4342029.0,3225609.0,118.0,3349226.0,45.0,3225609.0,118.0,2477607.0,532.0,77.1,74.3,57.1,74.3
E92000001,England,nation,2022-06-08,45_49,3956453.0,3153086.0,56.0,3243245.0,34.0,3153086.0,56.0,2576738.0,381.0,82.0,79.7,65.1,79.7
E92000001,England,nation,2022-06-08,50_54,4247326.0,3600938.0,53.0,3677244.0,29.0,3600938.0,53.0,3121198.0,321.0,86.6,84.8,73.5,84.8
E92000001,England,nation,2022-06-08,55_59,4172563.0,3653768.0,39.0,3715857.0,18.0,3653768.0,39.0,3274047.0,241.0,89.1,87.6,78.5,87.6
E92000001,England,nation,2022-06-08,60_64,3623377.0,3242304.0,32.0,3288153.0,17.0,3242304.0,32.0,2981775.0,119.0,90.7,89.5,82.3,89.5
E92000001,England,nation,2022-06-08,65_69,2989867.0,2729049.0,18.0,2760704.0,14.0,2729049.0,18.0,2585217.0,91.0,92.3,91.3,86.5,91.3
E92000001,England,nation,2022-06-08,70_74,2768721.0,2588756.0,6.0,2611254.0,12.0,2588756.0,6.0,2500482.0,59.0,94.3,93.5,90.3,93.5
E92000001,England,nation,2022-06-08,75_79,2348158.0,2234303.0,22.0,2249359.0,18.0,2234303.0,22.0,2179447.0,92.0,95.8,95.2,92.8,95.2
E92000001,England,nation,2022-06-08,80_84,1477960.0,1408660.0,13.0,1417516.0,7.0,1408660.0,13.0,1372667.0,88.0,95.9,95.3,92.9,95.3
E92000001,England,nation,2022-06-08,85_89,926733.0,884070.0,15.0,889332.0,9.0,884070.0,15.0,860059.0,79.0,96.0,95.4,92.8,95.4
E92000001,England,nation,2022-06-08,90+,536833.0,503794.0,11.0,506951.0,3.0,503794.0,11.0,488625.0,67.0,94.4,93.8,91.0,93.8
E92000001,England,nation,2022-06-07,05_11,5083290.0,18229.0,132.0,446158.0,1439.0,18229.0,132.0,25.0,2.0,8.8,0.4,,0.4
E92000001,England,nation,2022-06-07,12_15,2941717.0,1012880.0,1168.0,1564610.0,314.0,1012880.0,1168.0,16200.0,64.0,53.2,34.4,0.6,34.4
E92000001,England,nation,2022-06-07,16_17,1391611.0,688415.0,456.0,909696.0,80.0,688415.0,456.0,177487.0,389.0,65.4,49.5,12.8,49.5
E92000001,England,nation,2022-06-07,18_24,5309911.0,3448788.0,858.0,3843847.0,268.0,3448788.0,858.0,1975668.0,2296.0,72.4,65.0,37.2,65.0
E92000001,England,nation,2022-06-07,25_29,4560633.0,2885884.0,359.0,3116103.0,153.0,2885884.0,359.0,1793660.0,1180.0,68.3,63.3,39.3,63.3
E92000001,England,nation,2022-06-07,30_34,4892415.0,3202378.0,302.0,3410246.0,104.0,3202378.0,302.0,2122973.0,948.0,69.7,65.5,43.4,65.5
E92000001,England,nation,2022-06-07,35_39,4681803.0,3238445.0,207.0,3401088.0,84.0,3238445.0,207.0,2306458.0,679.0,72.6,69.2,49.3,69.2
E92000001,England,nation,2022-06-07,40_44,4342029.0,3225491.0,115.0,3349181.0,55.0,3225491.0,115.0,2477075.0,502.0,77.1,74.3,57.0,74.3
E92000001,England,nation,2022-06-07,45_49,3956453.0,3153030.0,84.0,3243211.0,34.0,3153030.0,84.0,2576357.0,365.0,82.0,79.7,65.1,79.7
E92000001,England,nation,2022-06-07,50_54,4247326.0,3600885.0,47.0,3677215.0,28.0,3600885.0,47.0,3120877.0,323.0,86.6,84.8,73.5,84.8
E92000001,England,nation,2022-06-07,55_59,4172563.0,3653729.0,47.0,3715839.0,16.0,3653729.0,47.0,3273806.0,222.0,89.1,87.6,78.5,87.6
E92000001,England,nation,2022-06-07,60_64,3623377.0,3242272.0,24.0,3288136.0,13.0,3242272.0,24.0,2981656.0,140.0,90.7,89.5,82.3,89.5
E92000001,England,nation,2022-06-07,65_69,2989867.0,2729031.0,23.0,2760690.0,9.0,2729031.0,23.0,2585126.0,83.0,92.3,91.3,86.5,91.3
E92000001,England,nation,2022-06-07,70_74,2768721.0,2588750.0,7.0,2611242.0,6.0,2588750.0,7.0,2500423.0,61.0,94.3,93.5,90.3,93.5
E92000001,England,nation,2022-06-07,75_79,2348158.0,2234281.0,22.0,2249341.0,20.0,2234281.0,22.0,2179355.0,87.0,95.8,95.2,92.8,95.2
E92000001,England,nation,2022-06-07,80_84,1477960.0,1408647.0,15.0,1417509.0,11.0,1408647.0,15.0,1372579.0,63.0,95.9,95.3,92.9,95.3
E92000001,England,nation,2022-06-07,85_89,926733.0,884055.0,11.0,889323.0,10.0,884055.0,11.0,859980.0,74.0,96.0,95.4,92.8,95.4
E92000001,England,nation,2022-06-07,90+,536833.0,503783.0,6.0,506948.0,4.0,503783.0,6.0,488558.0,64.0,94.4,93.8,91.0,93.8
E92000001,England,nation,2022-06-06,05_11,5083290.0,18097.0,130.0,444719.0,1428.0,18097.0,130.0,23.0,0.0,8.7,0.4,,0.4
E92000001,England,nation,2022-06-06,12_15,2941717.0,1011712.0,1211.0,1564296.0,295.0,1011712.0,1211.0,16136.0,62.0,53.2,34.4,0.5,34.4
E92000001,England,nation,2022-06-06,16_17,1391611.0,687959.0,438.0,909616.0,72.0,687959.0,438.0,177098.0,415.0,65.4,49.4,12.7,49.4
E92000001,England,nation,2022-06-06,18_24,5309911.0,3447930.0,852.0,3843579.0,315.0,3447930.0,852.0,1973372.0,2206.0,72.4,64.9,37.2,64.9
E92000001,England,nation,2022-06-06,25_29,4560633.0,2885525.0,358.0,3115950.0,139.0,2885525.0,358.0,1792480.0,1088.0,68.3,63.3,39.3,63.3
E92000001,England,nation,2022-06-06,30_34,4892415.0,3202076.0,251.0,3410142.0,101.0,3202076.0,251.0,2122025.0,932.0,69.7,65.4,43.4,65.4
E92000001,England,nation,2022-06-06,35_39,4681803.0,3238238.0,192.0,3401004.0,61.0,3238238.0,192.0,2305779.0,684.0,72.6,69.2,49.2,69.2
E92000001,England,nation,2022-06-06,40_44,4342029.0,3225376.0,110.0,3349126.0,42.0,3225376.0,110.0,2476573.0,497.0,77.1,74.3,57.0,74.3
E92000001,England,nation,2022-06-06,45_49,3956453.0,3152946.0,63.0,3243177.0,32.0,3152946.0,63.0,2575992.0,354.0,82.0,79.7,65.1,79.7
E92000001,England,nation,2022-06-06,50_54,4247326.0,3600838.0,49.0,3677187.0,25.0,3600838.0,49.0,3120554.0,262.0,86.6,84.8,73.5,84.8
E92000001,England,nation,2022-06-06,55_59,4172563.0,3653682.0,42.0,3715823.0,14.0,3653682.0,42.0,3273584.0,189.0,89.1,87.6,78.5,87.6
E92000001,England,nation,2022-06-06,60_64,3623377.0,3242248.0,20.0,3288123.0,13.0,3242248.0,20.0,2981516.0,109.0,90.7,89.5,82.3,89.5
E92000001,England,nation,2022-06-06,65_69,2989867.0,2729008.0,11.0,2760681.0,16.0,2729008.0,11.0,2585043.0,65.0,92.3,91.3,86.5,91.3
E92000001,England,nation,2022-06-06,70_74,2768721.0,2588743.0,8.0,2611236.0,10.0,2588743.0,8.0,2500362.0,57.0,94.3,93.5,90.3,93.5
E92000001,England,nation,2022-06-06,75_79,2348158.0,2234259.0,11.0,2249321.0,9.0,2234259.0,11.0,2179268.0,62.0,95.8,95.1,92.8,95.1
E92000001,England,nation,2022-06-06,80_84,1477960.0,1408632.0,10.0,1417498.0,6.0,1408632.0,10.0,1372516.0,51.0,95.9,95.3,92.9,95.3
E92000001,England,nation,2022-06-06,85_89,926733.0,884044.0,6.0,889313.0,4.0,884044.0,6.0,859906.0,48.0,96.0,95.4,92.8,95.4
E92000001,England,nation,2022-06-06,90+,536833.0,503777.0,3.0,506944.0,2.0,503777.0,3.0,488494.0,37.0,94.4,93.8,91.0,93.8
E92000001,England,nation,2022-06-05,05_11,5083290.0,17967.0,120.0,443291.0,1298.0,17967.0,120.0,23.0,0.0,8.7,0.4,,0.4
E92000001,England,nation,2022-06-05,12_15,2941717.0,1010501.0,1145.0,1564001.0,234.0,1010501.0,1145.0,16074.0,54.0,53.2,34.4,0.5,34.4
E92000001,England,nation,2022-06-05,16_17,1391611.0,687521.0,289.0,909544.0,31.0,687521.0,289.0,176683.0,248.0,65.4,49.4,12.7,49.4
E92000001,England,nation,2022-06-05,18_24,5309911.0,3447078.0,291.0,3843264.0,73.0,3447078.0,291.0,1971166.0,723.0,72.4,64.9,37.1,64.9
E92000001,England,nation,2022-06-05,25_29,4560633.0,2885167.0,107.0,3115811.0,43.0,2885167.0,107.0,1791392.0,371.0,68.3,63.3,39.3,63.3
E92000001,England,nation,2022-06-05,30_34,4892415.0,3201825.0,76.0,3410041.0,35.0,3201825.0,76.0,2121093.0,306.0,69.7,65.4,43.4,65.4
E92000001,England,nation,2022-06-05,35_39,4681803.0,3238046.0,60.0,3400943.0,24.0,3238046.0,60.0,2305095.0,211.0,72.6,69.2,49.2,69.2
E92000001,England,nation,2022-06-05,40_44,4342029.0,3225266.0,41.0,3349084.0,15.0,3225266.0,41.0,2476076.0,142.0,77.1,74.3,57.0,74.3
E92000001,England,nation,2022-06-05,45_49,3956453.0,3152883.0,22.0,3243145.0,5.0,3152883.0,22.0,2575638.0,109.0,82.0,79.7,65.1,79.7
E92000001,England,nation,2022-06-05,50_54,4247326.0,3600789.0,22.0,3677162.0,4.0,3600789.0,22.0,3120292.0,92.0,86.6,84.8,73.5,84.8
E92000001,England,nation,2022-06-05,55_59,4172563.0,3653640.0,9.0,3715809.0,4.0,3653640.0,9.0,3273395.0,56.0,89.1,87.6,78.5,87.6
E92000001,England,nation,2022-06-05,60_64,3623377.0,3242228.0,3.0,3288110.0,0.0,3242228.0,3.0,2981407.0,31.0,90.7,89.5,82.3,89.5
E92000001,England,nation,2022-06-05,65_69,2989867.0,2728997.0,4.0,2760665.0,1.0,2728997.0,4.0,2584978.0,15.0,92.3,91.3,86.5,91.3
E92000001,England,nation,2022-06-05,70_74,2768721.0,2588735.0,1.0,2611226.0,0.0,2588735.0,1.0,2500305.0,7.0,94.3,93.5,90.3,93.5
E92000001,England,nation,2022-06-05,75_79,2348158.0,2234248.0,3.0,2249312.0,2.0,2234248.0,3.0,2179206.0,15.0,95.8,95.1,92.8,95.1
E92000001,England,nation,2022-06-05,80_84,1477960.0,1408622.0,4.0,1417492.0,0.0,1408622.0,4.0,1372465.0,6.0,95.9,95.3,92.9,95.3
E92000001,England,nation,2022-06-05,85_89,926733.0,884038.0,1.0,889309.0,1.0,884038.0,1.0,859858.0,9.0,96.0,95.4,92.8,95.4
E92000001,England,nation,2022-06-05,90+,536833.0,503774.0,0.0,506942.0,2.0,503774.0,0.0,488457.0,3.0,94.4,93.8,91.0,93.8
E92000001,England,nation,2022-06-04,05_11,5083290.0,17847.0,186.0,441993.0,3012.0,17847.0,186.0,23.0,0.0,8.7,0.4,,0.4
E92000001,England,nation,2022-06-04,12_15,2941717.0,1009356.0,2938.0,1563767.0,717.0,1009356.0,2938.0,16020.0,158.0,53.2,34.3,0.5,34.3
E92000001,England,nation,2022-06-04,16_17,1391611.0,687232.0,860.0,909513.0,95.0,687232.0,860.0,176435.0,792.0,65.4,49.4,12.7,49.4
E92000001,England,nation,2022-06-04,18_24,5309911.0,3446787.0,765.0,3843191.0,242.0,3446787.0,765.0,1970443.0,1722.0,72.4,64.9,37.1,64.9
E92000001,England,nation,2022-06-04,25_29,4560633.0,2885060.0,280.0,3115768.0,99.0,2885060.0,280.0,1791021.0,852.0,68.3,63.3,39.3,63.3
E92000001,England,nation,2022-06-04,30_34,4892415.0,3201749.0,214.0,3410006.0,87.0,3201749.0,214.0,2120787.0,666.0,69.7,65.4,43.3,65.4
E92000001,England,nation,2022-06-04,35_39,4681803.0,3237986.0,146.0,3400919.0,50.0,3237986.0,146.0,2304884.0,519.0,72.6,69.2,49.2,69.2
E92000001,England,nation,2022-06-04,40_44,4342029.0,3225225.0,93.0,3349069.0,39.0,3225225.0,93.0,2475934.0,388.0,77.1,74.3,57.0,74.3
E92000001,England,nation,2022-06-04,45_49,3956453.0,3152861.0,58.0,3243140.0,25.0,3152861.0,58.0,2575529.0,279.0,82.0,79.7,65.1,79.7
E92000001,England,nation,2022-06-04,50_54,4247326.0,3600767.0,41.0,3677158.0,15.0,3600767.0,41.0,3120200.0,203.0,86.6,84.8,73.5,84.8
E92000001,England,nation,2022-06-04,55_59,4172563.0,3653631.0,31.0,3715805.0,18.0,3653631.0,31.0,3273339.0,137.0,89.1,87.6,78.4,87.6
E92000001,England,nation,2022-06-04,60_64,3623377.0,3242225.0,11.0,3288110.0,15.0,3242225.0,11.0,2981376.0,80.0,90.7,89.5,82.3,89.5
E92000001,England,nation,2022-06-04,65_69,2989867.0,2728993.0,10.0,2760664.0,6.0,2728993.0,10.0,2584963.0,37.0,92.3,91.3,86.5,91.3
E92000001,England,nation,2022-06-04,70_74,2768721.0,2588734.0,9.0,2611226.0,9.0,2588734.0,9.0,2500298.0,27.0,94.3,93.5,90.3,93.5
E92000001,England,nation,2022-06-04,75_79,2348158.0,2234245.0,4.0,2249310.0,8.0,2234245.0,4.0,2179191.0,25.0,95.8,95.1,92.8,95.1
E92000001,England,nation,2022-06-04,80_84,1477960.0,1408618.0,6.0,1417492.0,4.0,1408618.0,6.0,1372459.0,30.0,95.9,95.3,92.9,95.3
E92000001,England,nation,2022-06-04,85_89,926733.0,884037.0,4.0,889308.0,1.0,884037.0,4.0,859849.0,9.0,96.0,95.4,92.8,95.4
E92000001,England,nation,2022-06-04,90+,536833.0,503774.0,1.0,506940.0,2.0,503774.0,1.0,488454.0,4.0,94.4,93.8,91.0,93.8
E92000001,England,nation,2022-06-03,05_11,5083290.0,17661.0,17.0,438981.0,582.0,17661.0,17.0,23.0,0.0,8.6,0.3,,0.3
E92000001,England,nation,2022-06-03,12_15,2941717.0,1006418.0,391.0,1563050.0,107.0,1006418.0,391.0,15862.0,30.0,53.1,34.2,0.5,34.2
E92000001,England,nation,2022-06-03,16_17,1391611.0,686372.0,143.0,909418.0,17.0,686372.0,143.0,175643.0,150.0,65.4,49.3,12.6,49.3
E92000001,England,nation,2022-06-03,18_24,5309911.0,3446022.0,146.0,3842949.0,55.0,3446022.0,146.0,1968721.0,351.0,72.4,64.9,37.1,64.9
E92000001,England,nation,2022-06-03,25_29,4560633.0,2884780.0,40.0,3115669.0,27.0,2884780.0,40.0,1790169.0,153.0,68.3,63.3,39.3,63.3
E92000001,England,nation,2022-06-03,30_34,4892415.0,3201535.0,46.0,3409919.0,21.0,3201535.0,46.0,2120121.0,134.0,69.7,65.4,43.3,65.4
E92000001,England,nation,2022-06-03,35_39,4681803.0,3237840.0,24.0,3400869.0,14.0,3237840.0,24.0,2304365.0,115.0,72.6,69.2,49.2,69.2
E92000001,England,nation,2022-06-03,40_44,4342029.0,3225132.0,19.0,3349030.0,5.0,3225132.0,19.0,2475546.0,77.0,77.1,74.3,57.0,74.3
E92000001,England,nation,2022-06-03,45_49,3956453.0,3152803.0,11.0,3243115.0,6.0,3152803.0,11.0,2575250.0,48.0,82.0,79.7,65.1,79.7
E92000001,England,nation,2022-06-03,50_54,4247326.0,3600726.0,4.0,3677143.0,5.0,3600726.0,4.0,3119997.0,34.0,86.6,84.8,73.5,84.8
E92000001,England,nation,2022-06-03,55_59,4172563.0,3653600.0,6.0,3715787.0,5.0,3653600.0,6.0,3273202.0,28.0,89.1,87.6,78.4,87.6
E92000001,England,nation,2022-06-03,60_64,3623377.0,3242214.0,1.0,3288095.0,2.0,3242214.0,1.0,2981296.0,17.0,90.7,89.5,82.3,89.5
E92000001,England,nation,2022-06-03,65_69,2989867.0,2728983.0,4.0,2760658.0,1.0,2728983.0,4.0,2584926.0,9.0,92.3,91.3,86.5,91.3
E92000001,England,nation,2022-06-03,70_74,2768721.0,2588725.0,0.0,2611217.0,0.0,2588725.0,0.0,2500271.0,4.0,94.3,93.5,90.3,93.5
E92000001,England,nation,2022-06-03,75_79,2348158.0,2234241.0,2.0,2249302.0,1.0,2234241.0,2.0,2179166.0,4.0,95.8,95.1,92.8,95.1
E92000001,England,nation,2022-06-03,80_84,1477960.0,1408612.0,0.0,1417488.0,0.0,1408612.0,0.0,1372429.0,7.0,95.9,95.3,92.9,95.3
E92000001,England,nation,2022-06-03,85_89,926733.0,884033.0,1.0,889307.0,0.0,884033.0,1.0,859840.0,9.0,96.0,95.4,92.8,95.4
E92000001,England,nation,2022-06-03,90+,536833.0,503773.0,0.0,506938.0,0.0,503773.0,0.0,488450.0,7.0,94.4,93.8,91.0,93.8
E92000001,England,nation,2022-06-02,05_11,5083290.0,17644.0,55.0,438399.0,1054.0,17644.0,55.0,23.0,0.0,8.6,0.3,,0.3
E92000001,England,nation,2022-06-02,12_15,2941717.0,1006027.0,635.0,1562943.0,134.0,1006027.0,635.0,15832.0,30.0,53.1,34.2,0.5,34.2
E92000001,England,nation,2022-06-02,16_17,1391611.0,686229.0,240.0,909401.0,38.0,686229.0,240.0,175493.0,200.0,65.3,49.3,12.6,49.3
E92000001,England,nation,2022-06-02,18_24,5309911.0,3445876.0,220.0,3842894.0,81.0,3445876.0,220.0,1968370.0,641.0,72.4,64.9,37.1,64.9
E92000001,England,nation,2022-06-02,25_29,4560633.0,2884740.0,78.0,3115642.0,32.0,2884740.0,78.0,1790016.0,307.0,68.3,63.3,39.2,63.3
E92000001,England,nation,2022-06-02,30_34,4892415.0,3201489.0,57.0,3409898.0,26.0,3201489.0,57.0,2119987.0,212.0,69.7,65.4,43.3,65.4
E92000001,England,nation,2022-06-02,35_39,4681803.0,3237816.0,38.0,3400855.0,18.0,3237816.0,38.0,2304250.0,134.0,72.6,69.2,49.2,69.2
E92000001,England,nation,2022-06-02,40_44,4342029.0,3225113.0,35.0,3349025.0,13.0,3225113.0,35.0,2475469.0,112.0,77.1,74.3,57.0,74.3
